"question_id","user_id","sms_guru_id","category_main_id","question","description","tags","categories","url","rating_count_positive","rating_count_negative","answer_count","reported","answered","active","deleted","seo_locked","editor_locked","editor_id","created_at","updated_at"
"16876","0","0","26","Woher kommt der name Alina Und was bedeutet er?","","Alina","Namensbedeutung","namensforschung/namensbedeutung/woher-kommt-der-name-alina-und-was-bedeutet-er-","0","0","0","0","0","1","0","1","0000-00-00 00:00:00","13","2009-09-04 12:31:00","2010-05-27 14:34:57"
"16270","0","0","53","Wer ist das dickste kind der welt?","","dickste Kind","Weltrekorde","wissen/weltrekorde/wer-ist-das-dickste-kind-der-welt-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-25 17:25:00","2010-05-26 10:27:30"
"1081","0","66442","47","Wann spielt die erste fussball mannschaft des sv lupburg wieder?","","sv, lupburg, 1., mannschaft, spielplan","Sport","freizeit-sport/sport/wann-spielt-die-erste-fussball-mannschaft-des-sv-lupburg-wieder-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 16:48:57","2010-04-03 12:37:42"
"6740","0","72105","N","Wie müsste die antwort auf diese frage lauten, wenn deren beantwortung gleichzeitig die verpflichtung für sie beinhaltet, mir dafür keine kosten in rechnung zu stellen?","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","9","2010-04-06 06:20:38","2010-04-10 20:11:02"
"16019","0","0","70","Wer hat am 8.12 Geburtstag?","","Stars, Promis, Geburtstag, 8.Dezember","Prominente","stars-promis/prominente/wer-hat-am-8-12-geburtstag-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-21 12:44:00","2010-05-11 15:45:50"
"13179","0","0","29","Was ist eine zionistin?lg! Sylvia!","","Zionistin","Wortbedeutung","literatur-sprache/wortbedeutung/was-ist-eine-zionistin-lg-sylvia-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-05-08 20:05:08","2010-04-22 16:45:37"
"6193","0","71558","N","Wie sind die endergebnisse der regionalliga nord?","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","10","2010-04-06 03:05:47","2010-04-09 15:21:12"
"1502","0","66863","47","Ist wrestling nur schauspiel","","Wrestling, Show","Sport","freizeit-sport/sport/ist-wrestling-nur-schauspiel","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 16:49:13","2010-04-06 12:02:34"
"5617","0","70982","47","Wie alt ist Lukas Podolski?","","wie, alt, lukas, podolski","Sport","freizeit-sport/sport/wie-alt-ist-lukas-podolski-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","10","2010-04-06 00:55:10","2010-04-09 12:29:11"
"18950","0","0","41","Wie nimmt man ab?","","nimmt, ab, abnehmen, dünner, schlank","Ernährung","mensch-koerper/ernaehrung/wie-nimmt-man-ab-","0","0","0","0","0","1","0","1","0000-00-00 00:00:00","13","2010-03-25 12:45:23","2010-06-16 14:06:24"
"322","0","65653","47","Wann spielt der SV Rheingold Hamm die 2. Mannschaft?",""," SV Rheingold Hamm, Spieltag, Sport","Sport","freizeit-sport/sport/wann-spielt-der-sv-rheingold-hamm-die-2-mannschaft-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 16:48:30","2010-03-31 20:10:13"
"14276","0","0","26","Frage was bedeutet der name shannon?","","Shannon","Namensbedeutung","namensforschung/namensbedeutung/frage-was-bedeutet-der-name-shannon-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-07-24 19:36:00","2010-04-29 12:31:54"
"17610","0","0","24","Sportheim pizzaria san marco 86660 tapfheim","","Sportheim, pizzeria, Tapfheim, Kontakt","Regionales","alltag/regionales/sportheim-pizzaria-san-marco-86660-tapfheim","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-11-17 18:52:33","2010-06-03 12:13:00"
"17626","0","0","72","Wie heißt nena richtig?","","Nena. bürgerlich, name, richtig, Susanne Kerner","Popstars","stars-promis/popstars/wie-heisst-nena-richtig-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-11-19 12:23:14","2010-06-03 12:36:00"
"18290","0","0","56","Was bedeutet suon?","","Suon, Bisse, Wasserfuhr, Wallis","Technik","wissen/technik/was-bedeutet-suon-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","31","2010-01-13 18:42:21","2010-06-13 01:53:07"
"16316","0","0","70","Wer hat am 27.8 geburtstag?","","Geburtstag, 27.08.","Prominente","stars-promis/prominente/wer-hat-am-27-8-geburtstag-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-08-26 13:21:00","2010-05-26 12:13:18"
"3359","0","68730","47","Wie sieht die Tabellenspitze der Fußball-Bundesliga Rückrunde nach Mannschaften und Punkten aus?","","Bundesliga, Tabelle","Sport","freizeit-sport/sport/wie-sieht-die-tabellenspitze-der-fussball-bundesliga-rueckrunde-nach-mannschaften-und-punkten-aus-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-04-01 00:20:24","2010-04-07 15:24:53"
"3586","0","68957","80","Meine fragen sind.was sind die angesagten stelungen beim sex?wie wirt man sänga?","","Stellung, Kamasutra, Vorlieben, Mann, Frau, Sex","Sex-Lexikon","adult/sex-lexikon/meine-fragen-sind-was-sind-die-angesagten-stelungen-beim-sex-wie-wirt-man-saenga-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-04-01 01:25:26","2010-04-07 15:44:56"
"11859","0","0","62","Liebt   mich  sandro","","Sandro","Horoskop","astrologie/horoskop/liebt-mich-sandro","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2008-12-19 21:22:17","2010-04-15 15:21:34"
"20421","0","0","61","liebt konstantin mich?","","KONSTANIN","Partnerschaft","liebe-beziehung/partnerschaft/liebt-konstantin-mich-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","29","2010-05-30 16:10:35","2010-06-25 11:17:20"
"15906","0","0","47","was war das erste three stages of hell match","","Three Stages of Hell","Sport","freizeit-sport/sport/was-war-das-erste-three-stages-of-hell-match","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-15 16:24:00","2010-05-07 15:37:18"
"14722","0","0","28","\"wie geht es dir auf englisch\"?","","englisch, wie, geht, es, dir","Übersetzung","literatur-sprache/uebersetzung/wie-geht-es-dir-auf-englisch-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2009-07-29 22:11:00","2010-05-03 19:47:08"
"9877","0","0","24","11880 Weckruf","","Weckruf","Regionales","alltag/regionales/11880-weckruf","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-10-28 18:27:00","2010-06-02 17:57:02"
"11959","0","0","23","Wie heissen die 4 gäste beim dinner for one?","","dinner, for, one, gäste","Film & Fernsehen","film-musik/film-fernsehen/wie-heissen-die-4-gaeste-beim-dinner-for-one-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","10","2008-12-27 19:05:59","2010-04-15 17:36:07"
"13347","0","0","70","Wer ist der markierte magier auf super rtl","","Magier, Super RTL","Prominente","stars-promis/prominente/wer-ist-der-markierte-magier-auf-super-rtl","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-05-17 20:52:27","2010-04-23 14:21:00"
"19640","0","0","N","Was kann die Jenni mir zu Essen machen/besorgen ?","","N","N","was-kann-die-jenni-mir-zu-essen-machen-besorgen-","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","13","2010-05-01 15:41:13","2010-06-21 16:53:06"
"6304","0","71669","53","Wer ist der dickste mensch der welt?","","dickster, schwerster, mensch, welt","Weltrekorde","wissen/weltrekorde/wer-ist-der-dickste-mensch-der-welt-","0","0","0","0","0","1","0","1","0000-00-00 00:00:00","10","2010-04-06 04:10:32","2010-04-09 15:42:11"
"16272","0","0","53","Wie jung ist die jüngste mutter der welt","","jüngste Mutter","Weltrekorde","wissen/weltrekorde/wie-jung-ist-die-juengste-mutter-der-welt","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-25 18:24:07","2010-05-26 10:30:49"
"7559","0","72924","61","Geht mein freund mir fremd","","Beziehung, fremdgehen, Treue, Freund, Freundin","Partnerschaft","liebe-beziehung/partnerschaft/geht-mein-freund-mir-fremd","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","4","2010-04-06 10:45:42","2010-04-12 10:39:03"
"6935","0","72300","47","Wann und wo spielt der sv oberroht","","Spielplan, SV, Oberroth","Sport","freizeit-sport/sport/wann-und-wo-spielt-der-sv-oberroht","0","0","0","0","0","1","0","1","0000-00-00 00:00:00","9","2010-04-06 07:25:41","2010-04-10 21:52:14"
"15045","0","0","39","Wie kann man schnell viel abnehmen und dan muskeln aufbauen?","","abnehmen, Muskeln, aufbauen","Aussehen","mensch-koerper/aussehen/wie-kann-man-schnell-viel-abnehmen-und-dan-muskeln-aufbauen-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-07-31 12:45:40","2010-05-04 15:46:23"
"998","0","66359","32","Was war zuerst Ei oder Huhn","","Evolution, Ei, Huhn","Biologie","schule/biologie/was-war-zuerst-ei-oder-huhn","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 16:48:54","2010-04-03 11:52:42"
"3879","0","69244","56","Wieviele Maoam Klötze braucht man um ein Fußballtor zu zumauern?","","maoam, fußballtor, zumauern","Technik","wissen/technik/wieviele-maoam-kloetze-braucht-man-um-ein-fussballtor-zu-zumauern-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-04-05 15:10:29","2010-04-07 16:35:54"
"1601","0","66962","47","Was verdient ein WWE Wrestling Star in den USA pro Jahr","","verdient, wrestler, wrestling, usa, jahr","Sport","freizeit-sport/sport/was-verdient-ein-wwe-wrestling-star-in-den-usa-pro-jahr","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 16:49:16","2010-04-06 14:36:26"
"20950","0","0","N","können titten einen tango tanzen ?","","N","N","koennen-titten-einen-tango-tanzen-","0","0","1","0","0","1","0","1","0000-00-00 00:00:00","0","2010-06-20 23:03:44","2010-06-26 05:07:42"
"9868","0","0","28","Was heisst Yin und Yang?","","Yin, Yang","Übersetzung","literatur-sprache/uebersetzung/was-heisst-yin-und-yang-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-02-24 08:22:22","2010-04-16 14:11:20"
"6364","0","71729","56","Wie heißt das Plaste-Ding, dass man im Supermarkt an der Kasse zwischen seine Artikel legt??","","supermarkt, kasse, artikel, zwischen","Technik","wissen/technik/wie-heisst-das-plaste-ding-dass-man-im-supermarkt-an-der-kasse-zwischen-seine-artikel-legt-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","10","2010-04-06 04:10:45","2010-04-09 15:57:42"
"3705","0","69069","56","Wieviel umfang hat die rolle glasfaserkabel, die für die das untersee kabel von europa nach usa genommen wurde?","","Glasfaserkabel, Umfang, Unterseekabel, Europa, USA","Technik","wissen/technik/wieviel-umfang-hat-die-rolle-glasfaserkabel-die-fuer-die-das-untersee-kabel-von-europa-nach-usa-genommen-wurde-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-04-05 12:25:30","2010-04-07 15:56:10"
"20443","0","0","N","warum bescheiß viva jugendlich mit dem smsguru","","N","N","warum-bescheiss-viva-jugendlich-mit-dem-smsguru","0","0","1","1","0","0","1","1","0000-00-00 00:00:00","5","2010-05-31 13:38:46","2010-06-25 12:52:30"
"9619","0","0","N","","","N","N","","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","5","2010-04-10 13:32:06","2010-06-17 14:38:37"
"2809","0","68180","47","Wieviel kostet die mitgliedschaft bei manchester united?","","Manchester United, Mitgliedschaft, Kosten, Preis, Fußball, Premier League","Sport","freizeit-sport/sport/wieviel-kostet-die-mitgliedschaft-bei-manchester-united-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 22:10:10","2010-04-07 13:23:34"
"7625","0","72989","23","Wann kommt krabat im kino","","Krabat, Kino, Daniel Brüh, Stefan Haschke, Kino","Film & Fernsehen","film-musik/film-fernsehen/wann-kommt-krabat-im-kino","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","4","2010-04-06 11:50:20","2010-04-13 19:58:48"
"16492","0","0","29","Was bedeutet brotzeit","","Brotzeit","Wortbedeutung","literatur-sprache/wortbedeutung/was-bedeutet-brotzeit","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-30 00:59:00","2010-05-26 14:57:42"
"7108","0","72473","N","Was ist ein flugskompensator?","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","10","2010-04-06 08:35:26","2010-04-11 18:55:08"
"15938","0","0","26","Was bedeutet der name annette.","","Annette","Namensbedeutung","namensforschung/namensbedeutung/was-bedeutet-der-name-annette-","0","0","0","0","0","1","0","1","0000-00-00 00:00:00","5","2009-08-16 01:54:00","2010-05-10 12:21:26"
"15564","0","0","61","Gib es auch ein name zu den name christian mit 100% passt?","","Liebe, Name, Beziehung","Partnerschaft","liebe-beziehung/partnerschaft/gib-es-auch-ein-name-zu-den-name-christian-mit-100-passt-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2009-08-05 18:47:00","2010-05-05 19:59:55"
"17619","0","0","38","Was kann man gegen eine Mandelentzündung machen ?","","Mandelentzündung, gegen, was, Mittel, medizin","Medizin & Krankheit","mensch-koerper/medizin-krankheit/was-kann-man-gegen-eine-mandelentzuendung-machen-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-11-18 20:35:22","2010-06-03 12:19:49"
"19865","0","0","29","was ist eine umstellprobe?","","Umstellprobe","Wortbedeutung","literatur-sprache/wortbedeutung/was-ist-eine-umstellprobe-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","13","2010-05-11 20:26:43","2010-06-22 17:37:36"
"11360","0","0","N","wie baue ich mir eine Bombe?","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","9","2008-11-13 21:43:18","2010-04-14 12:04:36"
"17709","0","0","26","Wo kommt der Name (mänlich) Slavko her und welche bedeutung hat der?","","Slavko, kroatisch","Namensbedeutung","namensforschung/namensbedeutung/wo-kommt-der-name-maenlich-slavko-her-und-welche-bedeutung-hat-der-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-12-04 01:50:11","2010-06-04 15:10:55"
"19377","0","0","27","wo stammt der name hanjo her?","","Hanjo, Herkunft, Bedeutung","Namensherkunft","namensforschung/namensherkunft/wo-stammt-der-name-hanjo-her-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","16","2010-04-19 18:51:49","2010-06-19 13:40:16"
"4601","0","69966","53","Wie lang ist der längste penis der welt","","längster, penis, welt","Weltrekorde","wissen/weltrekorde/wie-lang-ist-der-laengste-penis-der-welt","0","0","0","0","0","1","0","1","0000-00-00 00:00:00","10","2010-04-05 18:25:53","2010-04-08 17:35:11"
"17601","0","0","37","Wie groß sind hoden?14jahre alt :-D","","Hoden, Größe, 14 Jahre","Sexualität","mensch-koerper/sexualitaet/wie-gross-sind-hoden-14jahre-alt-d","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-11-17 12:23:12","2010-06-03 12:06:58"
"13828","0","0","61","Passen jan und ina zusammen?","","Liebe, Namen","Partnerschaft","liebe-beziehung/partnerschaft/passen-jan-und-ina-zusammen-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2009-06-25 12:35:52","2010-04-26 21:31:26"
"16746","0","0","65","Wie heißt mein schutzengel?","","Schutzengel, Bestimmung","Sternzeichen","astrologie/sternzeichen/wie-heisst-mein-schutzengel-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-10-04 20:53:00","2010-06-01 11:42:52"
"16648","0","0","29","Wann benutzt man das französische wort touché und was bedeutet es","","toucher, berühren","Wortbedeutung","literatur-sprache/wortbedeutung/wann-benutzt-man-das-franzoesische-wort-touché-und-was-bedeutet-es","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-09-01 10:20:00","2010-05-26 17:46:01"
"16204","0","0","70","Wer hat am 3.01. januar geburtstag","","Geburtstag, 3.1.","Prominente","stars-promis/prominente/wer-hat-am-3-01-januar-geburtstag","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-24 01:14:00","2010-05-12 14:54:05"
"16589","0","0","26","Was bedeutet der name Resmije?","","Resmije","Namensbedeutung","namensforschung/namensbedeutung/was-bedeutet-der-name-resmije-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-10-02 12:44:00","2010-05-31 17:44:46"
"13245","0","0","29","Was ist gabber?","","Gabber","Wortbedeutung","literatur-sprache/wortbedeutung/was-ist-gabber-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-05-11 17:26:48","2010-04-23 11:52:54"
"7699","0","73063","52","Was erwartet einen für eine strafe wenn er mit 70 kmH auf der autobahn geblitzt wurde?","","Bußgeld, Strafe, Flensburg, Fahrverbot","Recht & Ämter","wissen/recht-aemter/was-erwartet-einen-fuer-eine-strafe-wenn-er-mit-70-kmh-auf-der-autobahn-geblitzt-wurde-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","4","2010-04-06 11:50:39","2010-04-13 20:12:14"
"19536","166","0","61","liebt sie mich noch wenn sie sagt sie hatt einen neun aber es nicht stimmt und versucht mich eifersüchtig zumachen","","Liebe","Partnerschaft","liebe-beziehung/partnerschaft/liebt-sie-mich-noch-wenn-sie-sagt-sie-hatt-einen-neun-aber-es-nicht-stimmt-und-versucht-mich-eifersuechtig-zumachen","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2010-04-25 21:32:28","2010-06-21 10:58:31"
"18371","0","0","26","Was bedeutet der Name Piper?","","Piper, Nachname","Namensbedeutung","namensforschung/namensbedeutung/was-bedeutet-der-name-piper-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2010-01-27 15:37:00","2010-06-14 12:45:47"
"14428","0","0","67","Wann kommt fifa 2010 fuer playstation 2 heraus","","Fifa 2010, Playstation2","Spielekonsolen","games-spiele/spielekonsolen/wann-kommt-fifa-2010-fuer-playstation-2-heraus","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-07-25 22:02:00","2010-04-29 17:42:11"
"15266","0","0","39","Ist die körpchengröße 85 D normal für deutsche verhältnisse oder überdurchschnittlich.?","","Körpchengröße, Durchschnitt, Normal, Statistik","Aussehen","mensch-koerper/aussehen/ist-die-koerpchengroesse-85-d-normal-fuer-deutsche-verhaeltnisse-oder-ueberdurchschnittlich-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2009-08-02 13:22:28","2010-05-05 17:31:25"
"12759","0","0","24","In welcher Stadt ist das Förderzentrum Mensch und Hund","","Auskunft, Verein","Regionales","alltag/regionales/in-welcher-stadt-ist-das-foerderzentrum-mensch-und-hund","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","8","2009-04-03 18:32:09","2010-04-18 16:26:14"
"2419","0","67790","50","Wie sind die Lenkzeiten eines Lkw fahrers und wieviel darf es überschritten werden?","","Lenkzeit, Fahrzeit, Ruhepause, Fahrer","Beruf","wissen/beruf/wie-sind-die-lenkzeiten-eines-lkw-fahrers-und-wieviel-darf-es-ueberschritten-werden-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 20:00:17","2010-04-07 00:48:07"
"16592","0","0","67","Gibt es acecombat 6?","","Ace Combat, Version 6, Veröffentlichung","Spielekonsolen","games-spiele/spielekonsolen/gibt-es-acecombat-6-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-08-31 00:39:00","2010-05-26 16:28:49"
"5827","0","71192","32","Warum sind wir Menschen auf der Welt?","","warum, menschen, auf, der, welt","Biologie","schule/biologie/warum-sind-wir-menschen-auf-der-welt-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","10","2010-04-06 02:00:21","2010-04-09 13:42:33"
"17760","0","0","52","Was sind die sieben Wörter, die man im amerikanischen TV nicht sagen darf?","","amerikanisch, TV, nicht, sagen, wörter","Recht & Ämter","wissen/recht-aemter/was-sind-die-sieben-woerter-die-man-im-amerikanischen-tv-nicht-sagen-darf-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-12-11 09:40:00","2010-06-04 15:47:46"
"6506","0","71871","N","verhalten sie sich,kleiden sich oder so?!","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","10","2010-04-06 05:15:34","2010-04-10 16:47:44"
"15671","0","0","24","Wie viele einwohner hat flensburg?","","Einwohner, Flensburg, bevölkerung","Regionales","alltag/regionales/wie-viele-einwohner-hat-flensburg-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2009-08-08 13:11:00","2010-05-05 20:38:18"
"18941","0","0","23","Worum geht es in dem film der hobbit?","","Hobbit, Handlung, Tolkien, Bilbo, Beutlin","Film & Fernsehen","film-musik/film-fernsehen/worum-geht-es-in-dem-film-der-hobbit-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2010-03-21 22:05:14","2010-06-16 14:00:35"
"15336","0","0","27","Was sind die 10 beliebsten jung und mädchen namen aus bolivien?","","Bolivien, Belibtste, Namen","Namensherkunft","namensforschung/namensherkunft/was-sind-die-10-beliebsten-jung-und-maedchen-namen-aus-bolivien-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2009-08-03 16:26:10","2010-05-05 18:03:15"
"13085","0","0","31","Wie viele Einwohner hat die Hansestadt Bremen?","","Bremen","Geographie","schule/geographie/wie-viele-einwohner-hat-die-hansestadt-bremen-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-05-01 15:21:54","2010-04-20 14:52:04"
"2011","0","67371","70","Wer oder was war waldemar Cierpinski!","","waldemar Cierpinski, Person, Sport, Marathon","Prominente","stars-promis/prominente/wer-oder-was-war-waldemar-cierpinski-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 17:50:08","2010-04-06 21:14:29"
"17740","0","0","56","Wie alt wird ein Hochofen?","","Hochofen, alt, Lebensdauer","Technik","wissen/technik/wie-alt-wird-ein-hochofen-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-12-07 19:15:00","2010-06-04 15:33:23"
"11941","0","0","61","Wie merke ich das mein freund in der beziehung fremd geht?","","fremd, geht, freund","Partnerschaft","liebe-beziehung/partnerschaft/wie-merke-ich-das-mein-freund-in-der-beziehung-fremd-geht-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","10","2008-12-25 07:18:52","2010-04-15 17:20:25"
"16575","0","0","70","Ist der moderator joko von mtv vergeben ?","","Joko, Joachim Winterscheidt","Prominente","stars-promis/prominente/ist-der-moderator-joko-von-mtv-vergeben-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-08-30 21:25:00","2010-05-26 16:09:38"
"1850","0","67211","47","Wie schwer 
ist der dickste
sumoringer","","Sumo, Sumoringen, Gewicht, dick,","Sport","freizeit-sport/sport/wie-schwer-ist-der-dickste-sumoringer","0","0","0","0","0","1","0","1","0000-00-00 00:00:00","0","2010-03-31 16:49:26","2010-04-06 20:50:58"
"7249","0","72614","N","Test","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","9","2010-04-06 09:40:23","2010-04-11 20:46:09"
"14411","0","0","23","WIE HEIßT DER DARSTELLER DES BRÄUTIGAMS IN \"MARIA, IHM SCHMECKT'S NICHT\"?","","Darsteller, Bräutigam","Film & Fernsehen","film-musik/film-fernsehen/wie-heisst-der-darsteller-des-braeutigams-in-maria-ihm-schmeckt-s-nicht-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-07-25 20:00:00","2010-04-29 17:11:03"
"18100","0","0","29","Was ist invasiv?","","invasiv","Wortbedeutung","literatur-sprache/wortbedeutung/was-ist-invasiv-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2010-01-03 18:37:00","2010-06-08 14:15:40"
"13363","0","0","27","Woher kommt der Nachname Haase ? Und wie ist er entstanden ?","","Haase","Namensherkunft","namensforschung/namensherkunft/woher-kommt-der-nachname-haase-und-wie-ist-er-entstanden-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2009-05-18 12:44:44","2010-04-23 14:53:19"
"17038","0","0","26","Was bedeutet der name Franka?","","Franka","Namensbedeutung","namensforschung/namensbedeutung/was-bedeutet-der-name-franka-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","13","2009-10-10 00:59:00","2010-06-01 15:31:02"
"15254","0","0","26","Wann hat Marina Namenstag?","","Namenstag, Marina","Namensbedeutung","namensforschung/namensbedeutung/wann-hat-marina-namenstag-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2009-08-02 00:09:00","2010-05-05 17:26:54"
"12317","0","0","N","3 frauen möchten gerne eine beziehung mit mir.sie heißen jaqueline,manuela und andrea.für welche soll ich mich entscheiden?","","N","N","N","0","0","0","0","0","0","1","1","0000-00-00 00:00:00","10","2009-01-18 12:27:48","2010-04-15 19:36:16"
"6900","0","72265","47","Und ab wann kann man kein profi mehr werden ?","","Leistung, Profi, Begrenzung, Alter, Vorraussetzung ","Sport","freizeit-sport/sport/und-ab-wann-kann-man-kein-profi-mehr-werden-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2010-04-06 07:25:35","2010-04-10 21:26:41"
"1537","0","66898","80","Wie fühlt sich eine weibliche vagina an?","","Vagina, Gefühl","Sex-Lexikon","adult/sex-lexikon/wie-fuehlt-sich-eine-weibliche-vagina-an-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","0","2010-03-31 16:49:14","2010-04-06 12:14:00"
"14835","0","0","52","Für Mähdrescher braucht man den L Schein was braucht man für ein Traktor,reicht der Pkw Schein ?","","Traktor, Führerscheinklasse, T","Recht & Ämter","wissen/recht-aemter/fuer-maehdrescher-braucht-man-den-l-schein-was-braucht-man-fuer-ein-traktor-reicht-der-pkw-schein-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2009-07-30 19:49:00","2010-05-03 20:49:40"
"11274","0","0","30","Ist rumpelstilzchen ein mensch?","","Märchen, Rumpestilz, Mensch, Gestalt, Kobold","Bücher","literatur-sprache/buecher/ist-rumpelstilzchen-ein-mensch-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","9","2008-11-09 10:36:48","2010-04-14 11:07:20"
"9561","0","0","37","Deine Frage:bin ich schwul?","Details:","schwul","Sexualität","mensch-koerper/sexualitaet/deine-frage-bin-ich-schwul-","0","0","1","0","0","1","0","1","0000-00-00 00:00:00","5","2010-04-09 12:54:23","2010-06-17 12:58:10"
"9689","0","0","70","Was verdient bill gates in einer sekunde ?","","Bill Gates, Vermögen","Prominente","stars-promis/prominente/was-verdient-bill-gates-in-einer-sekunde-","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","5","2010-04-12 14:23:28","2010-06-17 16:02:07"
"7546","0","72911","56","Was bringt einem Auto der Vorteil eines höherer Drehmoment?","","Auto, KFZ, Motor, Drehmoment, Leistung","Technik","wissen/technik/was-bringt-einem-auto-der-vorteil-eines-hoeherer-drehmoment-","0","0","1","0","0","1","0","0","0000-00-00 00:00:00","8","2010-04-06 10:45:40","2010-06-16 14:14:44"
"18762","0","0","24","Wie bewerben wir uns als Band BestFrienzForEver bei Starwatch","","Starwatch","Regionales","alltag/regionales/wie-bewerben-wir-uns-als-band-bestfrienzforever-bei-starwatch","0","0","0","0","0","1","0","0","0000-00-00 00:00:00","29","2010-03-01 22:42:40","2010-06-15 19:59:11"
